propension_12m,PC1,PC2,PC3
1,1.0210581376277101,2.030296542668935,0.10806305314277347
0,-2.78640650501459,-1.0492865867047363,1.2469229004752755
1,-1.055290363988651,-0.9299621326452737,0.9901287545575947
1,0.2488505730046744,-0.7786563381157222,0.5226906834219361
1,-0.8385049178366182,2.193039220203336,-0.0355211550158125
1,1.787180285493807,-0.8837668171184816,0.39275690689525833
1,-0.9771709901605502,2.144382387099555,0.5146948429143595
0,-2.101348447724694,-0.02760912438360479,1.6361866554718518
1,0.06894404171266491,-1.2176780241991412,-1.5390729614649288
1,-0.21427253493520154,-0.8846204271549291,0.28493096778673943
0,-0.762515783026529,2.413338843020032,0.41824581310040565
0,-0.9149480862650914,2.195746993732123,0.5784733647481596
0,-1.643228366025632,1.5381446015160842,-4.59783863314846
0,0.9231081632472721,2.010535304294095,-0.17749955851449606
0,-2.5849502719184305,-1.0774922852815232,0.7772858847334857
0,-0.7146574718887329,-0.858079803520293,0.3655251447235074
0,0.9267215843440407,-0.9870518187737145,0.4325795873856606
0,-1.3546822976488968,-1.656689827399338,-3.4159160107767907
0,1.5515523290884896,-0.9108632291432143,0.4795424541164927
0,-1.8813788634175432,0.8152815227472339,1.040249962766941
0,-0.5151568307435329,-0.95493295544799,0.6306944107834009
1,-1.7531100082317346,-0.8420426413442024,1.0397356905752577
0,1.9280898200941357,2.1137151709457784,-0.0020980225595950636
1,1.6290733410735583,-0.9903669463871512,0.2775977985449775
1,-1.022196484236089,-0.7978640783286042,0.9609303588856939
1,0.24608189916553644,0.6917032343243156,0.5681676184830299
1,1.494428794556234,-1.0058506104012843,0.32718953981425425
0,-1.2731305636727301,-0.7549503593962302,0.9662784914003518
0,1.7077599717784284,1.9557504350445412,-0.18103565274367592
1,1.398544754031444,-1.0610861330373857,0.27580895329777344
0,-0.2473353097215002,2.2653568938303033,0.02383964703233877
0,2.2400048046550602,-0.2606754908352152,0.06737334858017284
1,-0.9365191973794198,-0.7162411993608978,0.8422991382271597
0,-2.7482132558988246,-0.9608113070135682,1.1291501123349366
1,1.364883617402113,-1.064957049040919,0.2882068886150927
1,0.9940438576027026,-0.9793099867666479,0.40778371675102215
1,1.753519148864476,-0.8876377331220149,0.40515484221257747
0,1.4607676579269029,-1.0097215264048176,0.3395874751315735
1,0.007725503838419712,2.2895384091005258,0.2552686139796657
1,1.9840477359065896,-0.8169185464717805,0.40694368745978154
0,-2.7538232119418544,-0.9686197269860529,0.8224751009655
1,2.022808241899124,-0.8566704050937489,0.3059713596740239
1,1.6290733410735583,-0.9903669463871512,0.2775977985449775
1,-0.21202907265880483,2.06420472780555,0.44029203626205826
0,-1.854604004799554,-0.9050865839527886,0.6816800926893402
0,1.0334027254382694,2.134786391600149,0.033322132893544756
0,-1.521423817411533,2.193439451062263,0.437675147993432
1,-0.816208138653495,-0.7414654132177564,0.3859184903208832
1,1.6963956143322205,-0.9826251143800847,0.25280192791033906
0,-1.8357384045217204,-0.7797743423941623,0.9830941465033197
0,-3.286791441968121,-1.0227459630701001,1.3275170774120435
0,0.45648401902063274,-0.9272807550331608,0.37652913940416427
0,-0.08758326486788724,2.1669339410706865,0.5678490799296582
1,0.5321967637900039,1.38650287863156,-4.623776302740394
0,1.9280898200941357,2.1137151709457784,-0.0020980225595950636
1,1.5280899311855651,-1.001979694397751,0.31479160449693505
1,1.4078852079197204,2.0625572985241276,-4.827809382420732
0,-2.243806793138686,-0.954178761558556,0.5479316787372734
1,-1.8672693021330398,2.070399638530437,0.06629120206118573
0,-1.6434030665953718,-0.7975304354350958,1.1026557798908627
0,-1.3555900722987069,1.843535512397721,-1.990105907084067
1,0.6819132366995437,-0.8129387937574247,0.46689237711980663
0,-2.5934808201869237,2.0259473643236974,0.7458346856792079
0,-1.1328193909154338,-0.9113166083207352,0.8449128180172182
1,1.4048097421144488,1.920912191012742,-0.0694542348878031
0,-5.573683280919339,2.415147036664711,-0.8886913629088784
0,0.9895117451162685,-1.063914350454283,0.5131585695740423
0,1.505225895125673,2.060752077336478,-0.12344850119434235
0,1.6740988351490973,1.9518795190410079,-0.16863771742635666
0,0.8757929733293832,-1.2387399279043627,-1.6070018666566244
0,-2.2339743128674576,2.2840001279267024,0.7698057217709918
1,-3.402906274317699,1.3713264568275871,-4.417220944381898
0,-0.4003428847785456,2.115133989936132,-0.17989385378638043
0,0.6961929973019266,-1.057771005423949,0.43079074213845653
0,0.5264990325837683,-1.7237225837317038,-4.2617126542002355
1,-0.7720036692726904,1.4259569156071776,-4.798009638221157
0,1.8545025587524688,-0.8760249851114151,0.36796103626061993
0,-1.7858592939592293,1.2766562664115322,-3.9254473220406862
0,0.27506194793003413,1.7866598613292433,0.0695519281411527
0,-0.02927656330544849,1.1052246190073556,-4.573359726928262
0,-0.9359208355363875,2.4376070376278673,0.5688098821554399
0,-2.6843355559139166,-1.2116099848606114,-0.9360856448601812
0,-4.5684454441494555,-1.6208416857875774,-3.3366159662761694
0,1.524156180542163,2.06726417890338,0.1466772012482353
0,-2.6797333788620756,2.011693430749729,0.5005048538712685
1,2.022808241899124,-0.8566704050937489,0.3059713596740239
0,-4.000484466119297,-0.7365892024987858,1.2788861383685484
0,1.4556682885636996,-0.9660987517793157,0.4281618676000119
1,0.13576912265996466,2.0569899980437674,-0.038703940899678824
1,-1.8832224422626245,-0.7729219416707007,0.9839525790215145
0,1.3883460153050375,-0.9738405837863822,0.45295773823465035
1,-0.28726143443383584,-0.7205123462233576,0.3815007705352346
