d2_01,d2_03,d2_04,d2_05,d2_05_a,d2_06,d2_07,directorio,secuencia_encuesta,secuencia_p,orden
9,6,0,4,409,,,25739,2,1,2
9,6,5,3,305,1.0,2.0,25740,1,1,1
9,2,1,7,705,1.0,2.0,25741,3,1,3
1,6,1,7,705,1.0,2.0,25743,3,1,3
5,6,1,4,407,,,25744,4,1,4
9,6,0,1,100,1.0,2.0,25745,6,1,6
9,2,3,4,406,1.0,1.0,25747,1,1,1
1,6,0,5,511,1.0,1.0,25748,3,1,3
9,3,1,4,406,1.0,1.0,25749,1,1,1
5,3,1,3,304,1.0,1.0,25750,2,1,2
9,2,3,5,511,1.0,2.0,25751,2,1,2
9,2,3,5,511,1.0,2.0,25752,1,1,1
9,2,0,3,305,1.0,2.0,25753,3,1,3
9,6,0,8,805,1.0,2.0,25754,1,1,1
5,2,2,6,605,1.0,2.0,25756,2,1,2
9,2,2,7,703,1.0,1.0,25757,1,1,1
1,6,2,5,510,1.0,2.0,25758,1,1,1
9,3,2,6,603,1.0,2.0,25759,2,1,2
9,2,1,8,801,1.0,2.0,25760,2,1,2
9,2,2,4,400,1.0,2.0,25761,2,1,2
9,6,0,4,408,,,25762,4,1,4
9,6,0,3,305,,,25763,4,1,4
9,5,3,5,512,1.0,2.0,25764,1,1,1
9,6,3,3,305,1.0,1.0,25765,2,1,2
5,6,0,5,511,1.0,2.0,25766,2,1,2
9,6,0,4,406,,,25767,2,1,2
5,6,0,3,305,,,25769,3,1,3
5,3,2,7,705,1.0,1.0,25770,1,1,1
9,3,1,6,603,1.0,2.0,25771,2,1,2
1,1,3,4,407,1.0,1.0,25772,1,1,1
9,3,3,5,511,1.0,1.0,25773,1,1,1
9,6,0,7,705,1.0,2.0,25774,1,1,1
9,5,2,5,511,1.0,1.0,25775,1,1,1
9,6,1,4,406,1.0,1.0,25776,1,1,1
9,6,0,5,510,,,25777,3,1,3
9,2,2,6,607,1.0,1.0,25778,1,1,1
9,3,1,8,802,1.0,2.0,25779,2,1,2
9,6,2,3,305,1.0,1.0,25780,1,1,1
9,6,1,5,510,1.0,2.0,25781,4,1,4
9,6,1,5,511,1.0,2.0,25782,1,1,1
9,4,3,4,408,1.0,2.0,25783,2,1,2
5,2,5,5,511,1.0,2.0,25784,2,1,2
5,2,6,7,705,1.0,1.0,25785,1,1,1
9,4,2,4,409,1.0,1.0,25786,1,1,1
4,2,5,6,602,1.0,1.0,25787,1,1,1
9,6,0,7,705,1.0,2.0,25788,2,1,2
1,6,0,5,511,1.0,1.0,25790,1,1,1
1,2,4,3,303,1.0,2.0,25791,1,1,1
9,2,3,5,510,1.0,1.0,25792,1,1,1
1,5,3,5,511,1.0,1.0,25793,1,1,1
9,2,1,5,511,1.0,2.0,25794,3,1,3
5,2,3,6,602,1.0,2.0,25795,1,1,1
9,3,6,3,302,1.0,2.0,25797,2,1,2
9,3,2,7,705,1.0,2.0,25798,2,1,2
1,2,7,5,510,1.0,1.0,25799,1,1,1
1,4,3,4,409,1.0,2.0,25800,1,1,1
5,2,1,5,511,1.0,2.0,25801,4,1,4
9,3,1,4,407,1.0,1.0,25802,1,1,1
5,2,2,7,705,1.0,2.0,25803,1,1,1
9,3,2,3,305,1.0,2.0,25804,2,1,2
9,6,0,6,601,1.0,2.0,25805,3,1,3
5,5,2,5,510,1.0,1.0,25806,3,1,3
9,6,0,7,705,1.0,1.0,25807,5,1,5
9,3,2,6,600,1.0,1.0,25808,1,1,1
9,3,3,6,602,1.0,1.0,25809,1,1,1
9,6,0,3,305,,,25810,3,1,3
1,6,0,5,510,,,25811,3,1,3
9,3,2,4,409,1.0,2.0,25812,2,1,2
9,2,4,5,511,1.0,2.0,25813,2,1,2
9,3,4,3,305,1.0,2.0,25814,2,1,2
9,6,0,7,702,1.0,1.0,25815,3,1,3
9,3,1,6,601,1.0,1.0,25816,1,1,1
9,3,0,7,705,1.0,2.0,25818,1,1,1
9,2,1,5,511,1.0,2.0,25819,1,1,1
1,5,2,4,409,1.0,2.0,25820,1,1,1
1,2,4,4,407,1.0,2.0,25821,7,1,7
9,1,1,5,511,1.0,2.0,25822,2,1,2
9,5,2,7,705,1.0,2.0,25823,1,1,1
5,3,3,5,511,1.0,1.0,25825,1,1,1
9,3,2,5,511,1.0,2.0,25826,2,1,2
9,3,2,6,603,1.0,2.0,25827,2,1,2
5,6,1,6,602,1.0,1.0,25828,4,1,4
9,6,1,3,300,1.0,1.0,25829,2,1,2
9,5,1,7,705,1.0,1.0,25830,1,1,1
5,6,0,6,602,1.0,1.0,25831,3,1,3
9,3,2,6,602,1.0,2.0,25832,4,1,4
9,2,0,5,511,1.0,2.0,25833,1,1,1
9,2,1,8,802,1.0,1.0,25834,1,1,1
1,6,0,5,511,1.0,1.0,25835,2,1,2
1,6,0,6,602,1.0,2.0,25836,3,1,3
9,2,2,5,511,1.0,1.0,25837,1,1,1
9,5,1,6,602,1.0,2.0,25838,1,1,1
9,3,1,6,606,1.0,2.0,25840,2,1,2
5,2,3,3,305,1.0,2.0,25841,2,1,2
9,5,4,3,305,1.0,1.0,25842,3,1,3
9,6,0,5,512,1.0,2.0,25843,2,1,2
9,3,1,7,705,1.0,1.0,25844,1,1,1
1,2,3,7,705,1.0,2.0,25845,2,1,2
9,1,2,5,510,1.0,1.0,25846,1,1,1
9,6,1,7,705,1.0,2.0,25847,1,1,1
9,3,2,7,705,1.0,2.0,25848,2,1,2
9,3,3,4,409,1.0,2.0,25849,2,1,2
9,2,2,6,602,1.0,1.0,25850,1,1,1
9,3,2,6,602,1.0,1.0,25851,1,1,1
9,5,2,7,705,1.0,2.0,25852,1,1,1
9,3,2,6,606,1.0,2.0,25853,2,1,2
9,2,3,3,302,1.0,1.0,25854,1,1,1
9,3,3,6,602,1.0,2.0,25855,2,1,2
9,1,0,4,406,1.0,2.0,25856,2,1,2
1,6,0,5,511,1.0,1.0,25857,1,1,1
9,4,1,5,511,1.0,2.0,25859,2,1,2
9,6,0,6,602,1.0,1.0,25860,4,1,4
9,3,5,3,302,1.0,2.0,25861,1,1,1
9,6,2,5,512,1.0,2.0,25862,1,1,1
9,5,4,4,406,1.0,2.0,25863,1,1,1
9,3,0,7,705,1.0,2.0,25864,2,1,2
9,6,0,3,305,1.0,2.0,25865,2,1,2
9,6,0,6,601,1.0,2.0,25866,4,1,4
9,5,3,6,602,1.0,2.0,25868,1,1,1
9,3,2,7,705,1.0,2.0,25869,2,1,2
9,6,5,4,409,1.0,1.0,25870,1,1,1
9,3,2,6,609,1.0,2.0,25871,1,1,1
1,2,3,5,511,1.0,1.0,25872,1,1,1
9,3,4,6,601,1.0,2.0,25873,1,1,1
9,3,4,5,511,1.0,2.0,25874,1,1,1
9,2,2,6,600,1.0,2.0,25875,2,1,2
5,6,0,5,511,1.0,1.0,25876,3,1,3
9,6,0,4,408,,,25877,4,1,4
9,5,1,7,705,1.0,2.0,25878,5,1,5
9,3,1,7,705,1.0,2.0,25879,1,1,1
9,1,1,3,305,1.0,1.0,25880,1,1,1
9,5,3,3,303,1.0,2.0,25881,1,1,1
9,6,1,3,305,1.0,2.0,25882,1,1,1
9,3,3,3,305,1.0,1.0,25883,2,1,2
9,2,1,3,305,1.0,2.0,25884,1,1,1
5,2,3,7,705,1.0,1.0,25885,1,1,1
9,3,4,6,602,1.0,1.0,25886,1,1,1
9,3,3,8,801,1.0,2.0,25887,1,1,1
9,2,2,6,602,1.0,2.0,25888,1,1,1
5,2,1,5,513,1.0,1.0,25889,1,1,1
9,3,2,3,305,1.0,1.0,25890,1,1,1
9,2,3,3,305,1.0,2.0,25891,2,1,2
9,2,2,7,705,1.0,1.0,25892,1,1,1
9,1,2,3,305,1.0,1.0,25895,2,1,2
9,2,0,8,800,1.0,2.0,25896,1,1,1
9,6,1,5,511,1.0,2.0,25897,1,1,1
9,5,2,7,705,1.0,2.0,25898,1,1,1
9,6,0,5,511,1.0,1.0,25899,1,1,1
5,3,3,5,511,1.0,1.0,25900,1,1,1
9,5,4,3,304,1.0,2.0,25901,5,1,5
5,2,6,5,511,1.0,2.0,25902,2,1,2
9,6,0,4,409,,,25904,4,1,4
1,6,0,5,510,,,25905,3,1,3
9,6,0,4,407,1.0,1.0,25906,2,1,2
9,6,0,6,602,1.0,2.0,25907,2,1,2
9,6,1,6,602,1.0,1.0,25908,1,1,1
9,2,1,7,700,1.0,2.0,25909,2,1,2
3,6,0,3,303,,,25910,4,1,4
9,3,2,5,511,1.0,1.0,25911,1,1,1
5,6,0,8,801,1.0,2.0,25912,3,1,3
9,4,0,3,304,1.0,2.0,25913,1,1,1
9,3,4,3,305,1.0,2.0,25914,2,1,2
9,2,6,3,303,1.0,1.0,25915,2,1,2
9,6,1,4,409,1.0,2.0,25916,3,1,3
9,6,0,6,601,1.0,2.0,25917,3,1,3
9,2,1,6,603,1.0,1.0,25918,5,1,5
9,2,2,3,305,1.0,1.0,25919,2,1,2
5,3,1,7,705,1.0,2.0,25920,2,1,2
9,2,1,6,605,1.0,2.0,25921,2,1,2
9,5,2,5,510,1.0,2.0,25922,1,1,1
5,2,5,6,601,1.0,2.0,25923,1,1,1
9,6,0,6,600,1.0,1.0,25925,1,1,1
9,2,1,5,512,1.0,2.0,25926,3,1,3
9,2,2,7,705,1.0,1.0,25927,1,1,1
5,2,0,6,601,1.0,1.0,25929,1,1,1
1,6,0,8,802,1.0,2.0,25930,1,1,1
9,4,8,4,408,1.0,2.0,25931,1,1,1
9,3,2,5,512,1.0,1.0,25932,1,1,1
9,5,3,4,406,1.0,2.0,25933,1,1,1
9,2,0,5,511,1.0,1.0,25934,3,1,3
9,6,0,6,601,1.0,1.0,25935,2,1,2
9,6,0,7,707,1.0,1.0,25936,1,1,1
9,5,2,3,303,1.0,2.0,25937,2,1,2
9,6,0,6,601,1.0,1.0,25938,5,1,5
9,6,0,6,601,1.0,1.0,25939,3,1,3
9,2,6,4,409,1.0,1.0,25940,2,1,2
9,5,1,7,705,1.0,1.0,25941,1,1,1
9,6,0,8,802,1.0,2.0,25942,1,1,1
9,6,3,4,408,1.0,2.0,25943,1,1,1
9,2,0,5,511,1.0,1.0,25944,1,1,1
9,6,0,7,702,1.0,2.0,25945,1,1,1
9,6,0,4,407,,,25946,3,1,3
9,6,0,4,409,,,25947,4,1,4
9,6,2,6,603,1.0,2.0,25948,1,1,1
5,6,1,7,705,1.0,1.0,25949,1,1,1
9,2,2,8,802,1.0,2.0,25952,1,1,1
9,5,2,6,602,1.0,1.0,25953,1,1,1
9,6,3,4,407,1.0,2.0,25954,1,1,1
5,5,5,4,406,1.0,1.0,25955,1,1,1
1,6,0,6,600,1.0,1.0,25956,1,1,1
9,6,1,6,602,1.0,2.0,25957,1,1,1
9,6,1,6,603,1.0,2.0,25958,1,1,1
9,5,2,8,802,1.0,2.0,25959,1,1,1
9,2,1,8,802,1.0,2.0,25960,2,1,2
9,3,8,3,303,1.0,2.0,25961,1,1,1
9,6,3,4,408,2.0,2.0,25962,1,1,1
9,2,3,5,511,1.0,1.0,25963,2,1,2
1,6,0,5,511,1.0,1.0,25964,3,1,3
9,3,4,4,406,1.0,2.0,25965,2,1,2
9,3,2,3,305,1.0,1.0,25966,1,1,1
9,6,0,5,511,1.0,2.0,25968,2,1,2
9,2,1,8,802,1.0,1.0,25969,2,1,2
1,3,4,6,602,1.0,1.0,25970,2,1,2
5,6,1,8,802,1.0,2.0,25971,1,1,1
5,6,0,4,407,,,25972,3,1,3
9,6,4,6,605,1.0,1.0,25973,1,1,1
9,3,2,6,602,1.0,1.0,25974,1,1,1
9,6,0,6,602,1.0,2.0,25975,4,1,4
1,6,4,6,603,1.0,2.0,25976,1,1,1
9,3,2,4,408,1.0,1.0,25978,1,1,1
9,2,1,5,511,1.0,1.0,25979,1,1,1
1,6,0,5,510,,,25980,3,1,3
9,2,7,4,407,1.0,2.0,25981,6,1,6
9,2,2,5,511,1.0,2.0,25982,2,1,2
9,3,3,6,602,1.0,2.0,25983,2,1,2
5,2,3,6,602,1.0,2.0,25984,2,1,2
1,2,1,6,602,1.0,2.0,25985,2,1,2
9,6,0,5,511,1.0,1.0,25986,1,1,1
9,6,1,6,602,1.0,2.0,25987,1,1,1
9,5,1,5,513,1.0,1.0,25988,2,1,2
9,6,0,7,705,1.0,2.0,25989,2,1,2
1,2,1,5,511,1.0,2.0,25990,2,1,2
9,6,0,4,409,,,25991,3,1,3
9,2,5,3,303,1.0,2.0,25993,5,1,5
9,2,1,3,305,1.0,1.0,25994,3,1,3
9,2,2,7,705,1.0,1.0,25995,1,1,1
5,2,2,4,407,1.0,2.0,25996,2,1,2
9,3,4,5,511,1.0,1.0,25997,2,1,2
9,2,3,7,705,1.0,2.0,25998,2,1,2
1,5,4,3,305,1.0,2.0,25999,1,1,1
9,6,0,4,408,,,26000,3,1,3
9,1,1,7,705,1.0,1.0,26001,1,1,1
9,3,1,5,511,1.0,2.0,26002,1,1,1
9,2,2,7,705,1.0,2.0,26004,2,1,2
9,5,4,3,305,1.0,2.0,26005,1,1,1
9,2,2,5,513,1.0,2.0,26006,1,1,1
9,5,2,7,705,1.0,2.0,26007,1,1,1
5,2,1,6,601,1.0,2.0,26009,2,1,2
9,6,0,4,408,,,26010,2,1,2
9,2,0,7,706,1.0,1.0,26011,2,1,2
9,5,3,6,604,1.0,2.0,26012,1,1,1
9,3,3,5,511,1.0,2.0,26013,2,1,2
9,6,0,4,406,,,26014,2,1,2
1,6,0,5,511,1.0,1.0,26015,2,1,2
9,5,1,7,703,1.0,1.0,26016,4,1,4
9,3,1,7,705,1.0,2.0,26017,1,1,1
9,5,0,4,406,1.0,2.0,26018,1,1,1
9,2,1,7,705,1.0,2.0,26019,2,1,2
9,6,0,5,511,1.0,1.0,26020,3,1,3
9,5,1,8,804,1.0,2.0,26021,3,1,3
9,6,0,5,511,,,26022,3,1,3
9,6,0,3,304,,,26023,4,1,4
9,2,1,6,602,1.0,2.0,26024,1,1,1
9,6,0,7,707,1.0,2.0,26025,1,1,1
9,5,1,5,511,1.0,1.0,26026,2,1,2
9,3,4,5,511,1.0,2.0,26027,1,1,1
1,5,8,3,301,1.0,2.0,26028,1,1,1
5,2,4,5,511,1.0,1.0,26029,1,1,1
9,3,3,5,512,1.0,1.0,26030,1,1,1
1,2,1,3,305,1.0,2.0,26031,1,1,1
9,2,3,6,601,1.0,2.0,26033,2,1,2
9,3,3,5,511,1.0,1.0,26034,1,1,1
9,2,3,6,603,1.0,2.0,26035,2,1,2
9,2,3,5,511,1.0,2.0,26036,2,1,2
9,1,1,6,602,1.0,2.0,26037,4,1,4
9,5,4,3,305,1.0,1.0,26038,1,1,1
9,1,0,5,510,1.0,1.0,26039,2,1,2
9,6,0,3,304,,,26040,3,1,3
9,4,6,3,301,1.0,2.0,26041,1,1,1
9,2,1,4,407,1.0,1.0,26042,1,1,1
9,3,3,3,302,1.0,1.0,26043,1,1,1
9,5,1,4,409,1.0,2.0,26044,7,1,7
9,5,4,4,408,1.0,2.0,26045,1,1,1
1,2,3,5,511,1.0,1.0,26046,1,1,1
9,2,3,5,511,1.0,2.0,26047,1,1,1
9,5,1,6,602,1.0,2.0,26048,2,1,2
9,6,0,5,511,,,26049,5,1,5
9,2,4,3,304,1.0,2.0,26050,1,1,1
9,2,3,4,407,1.0,2.0,26051,2,1,2
9,2,5,2,201,1.0,2.0,26052,1,1,1
1,2,3,5,510,1.0,2.0,26053,9,1,9
9,6,0,4,400,2.0,2.0,26054,1,1,1
9,3,2,5,511,1.0,1.0,26055,1,1,1
9,6,1,6,600,1.0,1.0,26056,1,1,1
9,3,1,8,800,1.0,2.0,26057,1,1,1
1,2,0,7,700,1.0,1.0,26058,1,1,1
9,3,4,5,511,1.0,2.0,26059,2,1,2
1,2,2,5,513,1.0,1.0,26060,2,1,2
9,5,4,6,602,1.0,2.0,26061,1,1,1
9,2,2,4,408,1.0,1.0,26062,1,1,1
9,4,2,5,512,1.0,1.0,26063,1,1,1
9,1,1,5,512,1.0,1.0,26064,1,1,1
5,4,4,5,512,1.0,2.0,26065,1,1,1
9,5,2,3,305,1.0,2.0,26066,1,1,1
9,2,1,3,302,1.0,2.0,26067,2,1,2
9,3,3,4,409,1.0,1.0,26068,1,1,1
9,2,0,3,305,1.0,1.0,26069,1,1,1
9,6,2,5,511,1.0,2.0,26070,1,1,1
1,6,0,4,406,,,26071,3,1,3
9,6,0,7,705,1.0,2.0,26072,1,1,1
9,6,1,3,305,1.0,2.0,26073,1,1,1
9,3,2,6,604,1.0,2.0,26074,2,1,2
9,2,4,6,602,1.0,1.0,26075,1,1,1
1,6,0,5,511,,,26076,4,1,4
3,3,5,4,406,1.0,1.0,26077,1,1,1
9,6,1,8,801,1.0,2.0,26078,1,1,1
9,4,1,6,603,1.0,2.0,26079,3,1,3
9,2,2,5,511,1.0,1.0,26080,1,1,1
9,3,1,5,511,1.0,1.0,26081,1,1,1
3,6,0,4,406,,,26082,4,1,4
1,5,1,5,511,1.0,2.0,26083,1,1,1
9,2,2,3,305,1.0,2.0,26084,6,1,6
9,3,1,3,302,1.0,1.0,26085,1,1,1
1,6,3,6,602,1.0,2.0,26086,1,1,1
9,5,2,6,602,1.0,2.0,26087,1,1,1
5,3,3,6,604,1.0,2.0,26088,1,1,1
9,3,1,8,802,1.0,2.0,26089,2,1,2
9,3,2,6,603,1.0,2.0,26092,2,1,2
9,1,0,7,705,1.0,1.0,26093,1,1,1
1,3,2,5,511,1.0,1.0,26094,2,1,2
9,3,3,8,802,1.0,2.0,26095,2,1,2
9,2,1,5,511,1.0,1.0,26096,9,1,9
5,3,3,6,603,1.0,2.0,26097,2,1,2
1,6,1,4,409,1.0,1.0,26098,1,1,1
9,2,3,6,602,1.0,2.0,26099,2,1,2
1,2,2,5,512,1.0,2.0,26100,2,1,2
3,2,2,5,511,1.0,2.0,26101,2,1,2
9,6,0,6,601,2.0,2.0,26102,7,1,7
9,3,0,8,801,1.0,1.0,26103,1,1,1
9,3,2,3,302,1.0,2.0,26104,2,1,2
5,5,0,3,303,1.0,1.0,26105,3,1,3
9,2,2,5,511,1.0,2.0,26106,2,1,2
9,3,4,3,305,1.0,1.0,26107,1,1,1
9,5,1,5,511,1.0,2.0,26108,2,1,2
1,2,1,3,305,1.0,2.0,26109,2,1,2
9,6,0,6,602,1.0,1.0,26110,1,1,1
9,4,4,4,408,1.0,2.0,26112,2,1,2
9,6,0,4,407,,,26113,3,1,3
9,4,7,3,301,1.0,2.0,26114,1,1,1
1,1,1,6,602,1.0,2.0,26116,3,1,3
9,6,0,7,705,1.0,2.0,26117,3,1,3
9,5,1,7,705,1.0,2.0,26118,1,1,1
1,6,0,3,305,1.0,1.0,26119,1,1,1
9,6,0,5,511,1.0,1.0,26120,4,1,4
1,2,2,5,511,1.0,2.0,26121,2,1,2
9,6,0,5,511,1.0,1.0,26122,1,1,1
9,6,0,7,703,1.0,2.0,26123,3,1,3
9,2,4,3,305,1.0,2.0,26125,2,1,2
9,6,1,6,603,1.0,1.0,26127,1,1,1
9,6,0,5,511,1.0,1.0,26128,2,1,2
9,2,2,7,705,1.0,1.0,26129,1,1,1
9,6,0,7,704,1.0,1.0,26130,3,1,3
9,6,0,7,702,1.0,1.0,26131,2,1,2
5,2,2,5,511,1.0,1.0,26132,2,1,2
9,6,2,5,511,1.0,2.0,26134,3,1,3
9,3,1,5,511,1.0,2.0,26135,2,1,2
1,6,2,6,603,1.0,2.0,26136,3,1,3
1,3,1,3,305,1.0,1.0,26137,2,1,2
9,6,0,4,407,,,26138,4,1,4
9,5,2,3,305,1.0,2.0,26139,1,1,1
9,3,2,4,409,1.0,2.0,26140,1,1,1
9,5,2,3,305,1.0,2.0,26141,1,1,1
9,5,1,7,701,1.0,1.0,26142,1,1,1
9,6,0,6,603,1.0,2.0,26143,2,1,2
9,6,0,3,300,1.0,1.0,26144,1,1,1
9,2,2,5,511,1.0,2.0,26145,1,1,1
9,3,3,8,802,1.0,1.0,26146,1,1,1
9,5,0,4,407,,,26147,3,1,3
9,5,3,6,602,1.0,2.0,26148,1,1,1
1,2,1,5,511,1.0,2.0,26150,2,1,2
9,6,0,7,701,1.0,2.0,26151,2,1,2
9,1,1,5,511,1.0,1.0,26152,3,1,3
9,6,1,3,305,1.0,2.0,26153,1,1,1
9,1,1,6,603,1.0,1.0,26154,1,1,1
9,6,1,6,602,1.0,2.0,26155,3,1,3
9,6,0,5,511,1.0,1.0,26156,3,1,3
1,4,6,3,303,1.0,1.0,26157,1,1,1
9,5,1,3,305,1.0,1.0,26159,1,1,1
9,2,2,5,511,1.0,2.0,26160,2,1,2
9,6,0,7,702,1.0,2.0,26161,3,1,3
9,2,1,5,511,1.0,1.0,26162,2,1,2
9,3,1,8,802,1.0,2.0,26163,2,1,2
9,5,3,7,705,1.0,1.0,26164,1,1,1
9,5,2,5,511,1.0,1.0,26165,1,1,1
9,3,2,7,704,1.0,2.0,26166,2,1,2
9,1,1,5,511,1.0,2.0,26167,4,1,4
9,6,0,7,704,1.0,2.0,26168,2,1,2
9,3,3,4,408,1.0,2.0,26169,1,1,1
9,6,0,4,408,,,26170,3,1,3
9,6,0,4,407,,,26171,3,1,3
9,6,1,5,511,1.0,1.0,26172,2,1,2
9,2,2,6,602,1.0,1.0,26173,1,1,1
9,6,1,3,305,1.0,2.0,26174,1,1,1
5,5,3,7,705,1.0,2.0,26175,1,1,1
9,4,4,3,303,1.0,2.0,26177,1,1,1
1,2,3,5,511,1.0,2.0,26178,3,1,3
9,2,3,8,801,1.0,1.0,26179,1,1,1
9,6,1,5,511,1.0,2.0,26180,1,1,1
9,6,1,5,511,1.0,2.0,26181,1,1,1
9,6,0,5,511,1.0,2.0,26182,3,1,3
5,5,8,4,406,1.0,2.0,26183,1,1,1
9,2,2,5,511,1.0,2.0,26184,2,1,2
9,3,2,4,409,1.0,2.0,26185,2,1,2
9,5,2,3,302,1.0,2.0,26186,2,1,2
9,6,0,7,701,,,26187,3,1,3
9,6,0,6,601,1.0,1.0,26189,3,1,3
9,6,0,7,705,1.0,2.0,26190,2,1,2
9,6,0,4,408,,,26191,2,1,2
5,5,1,7,707,1.0,1.0,26192,3,1,3
9,3,5,6,602,1.0,1.0,26193,1,1,1
9,1,0,5,511,1.0,1.0,26195,3,1,3
9,6,0,7,701,1.0,2.0,26197,3,1,3
9,6,0,3,305,1.0,2.0,26198,1,1,1
9,5,2,4,407,1.0,2.0,26199,1,1,1
9,6,1,4,407,1.0,1.0,26200,1,1,1
9,3,1,8,802,1.0,1.0,26201,1,1,1
9,2,2,4,407,1.0,2.0,26202,3,1,3
9,6,0,7,705,1.0,2.0,26203,2,1,2
9,6,0,4,407,,,26204,3,1,3
1,3,1,6,600,1.0,2.0,26205,5,1,5
9,6,3,5,511,1.0,2.0,26207,1,1,1
9,6,0,5,511,1.0,1.0,26208,4,1,4
9,6,0,7,703,1.0,2.0,26209,1,1,1
9,6,0,7,705,1.0,1.0,26210,2,1,2
9,6,2,5,511,1.0,2.0,26211,1,1,1
9,6,0,7,705,1.0,2.0,26212,1,1,1
9,5,1,4,407,1.0,2.0,26213,1,1,1
1,3,1,7,702,1.0,2.0,26214,1,1,1
1,2,2,6,602,1.0,1.0,26215,1,1,1
9,3,1,4,409,1.0,1.0,26216,1,1,1
9,6,0,7,705,1.0,2.0,26217,2,1,2
9,1,1,5,511,1.0,2.0,26218,2,1,2
5,2,3,4,409,1.0,2.0,26220,2,1,2
9,2,7,3,305,1.0,1.0,26221,2,1,2
9,3,0,6,603,1.0,2.0,26222,1,1,1
9,6,0,4,408,1.0,1.0,26223,2,1,2
9,2,1,3,305,1.0,2.0,26224,2,1,2
9,6,3,4,406,1.0,1.0,26225,2,1,2
5,6,0,3,305,,,26226,3,1,3
9,6,0,4,408,,,26227,2,1,2
5,6,3,6,602,1.0,2.0,26228,1,1,1
9,3,4,3,304,1.0,1.0,26229,2,1,2
9,3,2,7,705,1.0,1.0,26230,1,1,1
9,3,4,4,406,1.0,1.0,26231,2,1,2
9,3,2,7,702,1.0,2.0,26232,2,1,2
5,2,3,5,511,1.0,2.0,26233,2,1,2
9,2,1,5,511,1.0,1.0,26234,4,1,4
9,6,0,5,510,1.0,1.0,26235,1,1,1
9,2,1,5,511,1.0,2.0,26237,1,1,1
9,3,1,7,705,1.0,1.0,26239,1,1,1
5,5,3,4,406,1.0,2.0,26240,1,1,1
9,3,2,8,802,1.0,2.0,26241,2,1,2
9,2,2,7,705,1.0,1.0,26242,1,1,1
9,2,2,3,305,1.0,2.0,26243,2,1,2
9,5,1,7,702,1.0,2.0,26244,3,1,3
9,5,2,5,511,1.0,2.0,26245,2,1,2
9,1,2,5,510,1.0,2.0,26247,2,1,2
9,3,3,6,602,1.0,2.0,26248,1,1,1
9,3,1,7,705,1.0,1.0,26249,2,1,2
9,2,2,5,511,1.0,1.0,26250,2,1,2
9,6,0,7,705,1.0,1.0,26251,2,1,2
9,2,2,3,304,1.0,1.0,26252,1,1,1
9,6,1,6,604,1.0,2.0,26253,1,1,1
3,2,2,4,407,1.0,2.0,26254,1,1,1
9,1,1,3,303,1.0,2.0,26255,2,1,2
9,6,0,7,710,1.0,2.0,26256,3,1,3
1,2,5,5,511,1.0,1.0,26257,2,1,2
9,2,2,7,710,1.0,2.0,26258,2,1,2
5,6,1,7,705,1.0,1.0,26259,1,1,1
9,5,3,4,407,1.0,1.0,26260,1,1,1
9,6,1,4,409,1.0,2.0,26261,2,1,2
9,3,2,7,705,1.0,2.0,26262,2,1,2
9,5,3,5,511,1.0,2.0,26263,1,1,1
5,2,3,7,705,1.0,1.0,26264,2,1,2
9,6,1,6,603,1.0,1.0,26265,2,1,2
9,2,1,5,511,1.0,2.0,26266,4,1,4
9,5,2,8,806,1.0,2.0,26267,1,1,1
1,6,3,7,701,1.0,2.0,26268,2,1,2
1,2,4,4,409,1.0,1.0,26269,1,1,1
9,6,0,5,511,1.0,2.0,26270,5,1,5
9,6,1,7,705,1.0,2.0,26271,1,1,1
9,6,0,3,305,1.0,2.0,26272,1,1,1
9,5,3,5,511,1.0,2.0,26273,1,1,1
9,3,3,5,511,1.0,2.0,26274,2,1,2
9,6,0,5,511,1.0,1.0,26275,3,1,3
9,6,2,6,601,1.0,1.0,26276,1,1,1
9,6,0,6,602,1.0,1.0,26277,3,1,3
9,6,0,5,511,1.0,1.0,26278,3,1,3
9,6,0,6,602,1.0,1.0,26279,1,1,1
9,3,2,5,511,1.0,1.0,26280,1,1,1
9,2,2,5,511,1.0,2.0,26281,2,1,2
9,2,2,4,408,1.0,2.0,26282,2,1,2
9,2,4,3,305,1.0,1.0,26283,1,1,1
5,3,5,3,303,1.0,1.0,26284,1,1,1
9,5,1,4,407,1.0,2.0,26285,1,1,1
9,2,2,6,605,1.0,2.0,26286,2,1,2
9,4,1,7,705,1.0,2.0,26287,1,1,1
9,3,2,7,703,1.0,2.0,26288,2,1,2
9,6,0,5,511,1.0,1.0,26290,3,1,3
9,6,0,7,705,1.0,2.0,26291,4,1,4
9,3,2,8,802,1.0,2.0,26292,2,1,2
9,6,2,6,602,1.0,2.0,26293,3,1,3
9,6,1,7,703,1.0,1.0,26294,3,1,3
5,2,4,4,409,1.0,2.0,26295,2,1,2
9,3,0,4,406,1.0,1.0,26296,2,1,2
9,6,4,3,304,1.0,2.0,26297,1,1,1
9,4,2,8,810,1.0,2.0,26299,1,1,1
9,3,2,4,407,1.0,2.0,26300,2,1,2
1,6,5,4,409,1.0,2.0,26301,1,1,1
9,6,0,5,511,1.0,1.0,26302,1,1,1
9,6,0,4,408,,,26303,3,1,3
9,3,1,6,602,1.0,2.0,26304,2,1,2
9,5,1,3,305,1.0,2.0,26305,3,1,3
9,2,1,5,511,1.0,2.0,26306,2,1,2
